call_id;model_type;optimize_time;feasible;target_num;depot_num
1;normal;36;1;6;6
2;normal;35;1;6;6
3;normal;10;1;6;6
4;normal;5;1;4;4
5;normal;2;1;4;4
6;normal;3;1;4;4
7;normal;111;1;6;16
8;normal;46;1;6;16
9;normal;37;1;6;16
10;normal;48;1;4;16
11;normal;68;1;4;16
12;normal;18;1;4;16
13;Warm_Start;122;1;6;15
14;Warm_Start;44;1;6;15
15;Warm_Start;34;1;6;15
16;Warm_Start;30;1;4;15
17;Warm_Start;39;1;4;15
18;Warm_Start;9;1;4;15
19;Warm_Start;66;1;6;15
20;Warm_Start;18;1;6;15
21;Warm_Start;39;1;6;15
22;Warm_Start;36;1;4;15
23;Warm_Start;43;1;4;15
24;Warm_Start;10;1;4;15
25;Warm_Start;69;1;6;14
26;Warm_Start;45;1;6;14
27;Warm_Start;31;1;6;14
28;Warm_Start;8;1;4;14
29;Warm_Start;18;1;4;14
30;Warm_Start;9;1;4;14
31;Warm_Start;65;1;6;13
32;Warm_Start;18;1;6;13
33;Warm_Start;12;1;6;13
34;Warm_Start;7;1;4;13
35;Warm_Start;12;1;4;13
36;Warm_Start;10;1;4;13
37;Warm_Start;52;1;6;13
38;Warm_Start;13;1;6;13
39;Warm_Start;10;1;6;13
40;Warm_Start;9;1;4;13
41;Warm_Start;11;1;4;13
42;Warm_Start;8;1;4;13
43;Warm_Start;43;1;6;12
44;Warm_Start;14;1;6;12
45;Warm_Start;9;1;6;12
46;Warm_Start;5;1;4;12
47;Warm_Start;10;1;4;12
48;Warm_Start;6;1;4;12
49;Warm_Start;38;1;6;12
50;Warm_Start;35;1;6;12
51;Warm_Start;10;1;6;12
52;Warm_Start;5;1;4;12
53;Warm_Start;10;1;4;12
54;Warm_Start;35;1;4;12
55;Warm_Start;19;1;6;11
56;Warm_Start;38;1;6;11
57;Warm_Start;11;1;6;11
58;Warm_Start;7;1;4;11
59;Warm_Start;7;1;4;11
60;Warm_Start;10;1;4;11
61;Warm_Start;21;1;6;10
62;Warm_Start;56;1;6;10
63;Warm_Start;6;1;6;10
64;Warm_Start;6;1;4;10
65;Warm_Start;6;1;4;10
66;Warm_Start;7;1;4;10
67;Warm_Start;42;1;6;9
68;Warm_Start;13;1;6;9
69;Warm_Start;6;1;6;9
70;Warm_Start;4;1;4;9
71;Warm_Start;4;1;4;9
72;Warm_Start;7;1;4;9
73;Warm_Start;32;1;6;8
74;Warm_Start;7;1;6;8
75;Warm_Start;6;1;6;8
76;Warm_Start;3;1;4;8
77;Warm_Start;4;1;4;8
78;Warm_Start;6;1;4;8
79;Warm_Start;12;1;6;7
80;Warm_Start;8;1;6;7
81;Warm_Start;4;1;6;7
82;Warm_Start;3;1;4;7
83;Warm_Start;3;1;4;7
84;Warm_Start;4;1;4;7
85;Warm_Start;11;1;6;7
86;Warm_Start;4;1;6;7
87;Warm_Start;3;1;6;7
88;Warm_Start;2;1;4;7
89;Warm_Start;2;1;4;7
90;Warm_Start;5;1;4;7
91;Warm_Start;6;1;6;6
92;Warm_Start;7;1;6;6
93;Warm_Start;3;1;6;6
94;Warm_Start;2;1;4;6
95;Warm_Start;2;1;4;6
96;Warm_Start;3;1;4;6
97;Warm_Start;3;1;6;6
98;Warm_Start;3;1;6;6
99;Warm_Start;3;1;6;6
100;Warm_Start;2;1;4;6
101;Warm_Start;1;1;4;6
